Stany magazynowe towarów: na dzień 2026-09-07, jednostka dodatkowa1	
Kod towaru		nazwa towaru		jm		stan	cena	wartość		
21S12/05 PF/PF		Sklejka liściasta foliowana 21x1250x2500 PF/PF POLIFORM		szt		0	0,00	0,00		
21S12/07 F/F		Sklejka liściasta foliowana 21x1500x2500 F/F		szt		0	0,00	0,00		
21S12/105 F/F CH		Sklejka topolowa foliowana 21x2000x5400 F/F		szt		0	0,00	0,00		
21S12/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		szt		1,9964	293,87	586,68		
21S12/11 F/F 220		Sklejka liściasta foliowana 21x1525x3050 F/F 220 g/m2		szt		0	0,00	0,00		
21S12/11 F/F Black/D.br		Sklejka liściasta foliowana 21x1525x3050 F/F		szt		8,999	299,90	2698,77		
21S12/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		szt		22,6546	389,88	8832,54		
21S12/12 F/F 220		Sklejka liściasta foliowana 21x1500x3000 F/F 220 g/m2		szt		0	0,00	0,00		
21S12/12 F/F COMBI		Sklejka liściasta foliowana 21x1500x3000 F/F		szt		0	0,00	0,00		
21S12/12 F/F EUK		Sklejka foliowana liściasta 21x1500x3000 F/F		szt		0	0,00	0,00		
21S12/12 F/F grey/d.br.		Sklejka liściasta foliowana 21x1500x3000 F/F szara/brązowa		szt		0	0,00	0,00		
21S12/12 F/F logo		Sklejka liściasta foliowana 21x1500x3000 F/F logo		szt		0	0,00	0,00		
21S12/12 Mel/Mel c.less		Sklejka liściasta foliowana 21x1500x3000 F/F		szt		0	0,00	0,00		
21S12/133 F/F logo		Sklejka liściasta foliowana 21x1500x2674 F/F logo		szt		12,8812	232,79	2998,57		
21S12/23 F/F 220		Sklejka liściasta foliowana 21x1500x2700 F/F 220 g/m2		szt		35,0029	250,10	8754,27		
21S12/23 PF/PF		Sklejka liściasta 21x1500x2700mm PF/PF POLIFORM 100% PEFC		szt		0	0,00	0,00		
21S12/26 F/F		Sklejka liściasta foliowana 21x2150x1250 F/F		szt		0	0,00	0,00		
21S12/66 F/F		Sklejka liściasta foliowana 21x1500x3300 F/F		szt		9,0043	305,94	2754,77		
21S12/75 F/F 340 grey		Sklejka liściasta foliowana 21x2150x4000 F/F 340 g/m2 szara		szt		0	0,00	0,00		
21S12/BIA PF		Sklejka liściasta foliowana 21x2025x760 F/F FSC Mix Credit SGSCH-COC-009690		szt		0	0,00	0,00		
21S13/03 M/M trans		Sklejka liściasta suchotrwała 21x1220x2440 M/M Transparentna MR		szt		93,9951	223,58	21015,86		
21S13/05 F/F		Sklejka liściasta foliowana 21x1250x2500 F/F		szt		178,0108	192,63	34289,96		
21S13/05 F/F CH		Sklejka topolowa foliowana 21x1250x2500 F/F		szt		0	0,00	0,00		
21S13/05 F/F LOGO		Sklejka liściasta foliowana 21x1250x2500 F/F logo		szt		0	0,00	0,00		
21S13/05 F/F RCH		Sklejka topolowa foliowana 21x1250x2500 F/F "Z uwagi na charakter produktu (sklejka z recyklingu) rękojmia za wady fizyczne wyłączona"		szt		0	0,00	0,01		
21S13/09 M/M colorless MR		Sklejka liściasta suchotrwała 21x1525x2500 M/M Transparentna		szt		0	0,00	0,00		
21S13/11 F/F		Sklejka liściasta foliowana 21x1525x3050 F/F		szt		121,991	292,87	35726,92		
21S13/12 F/F		Sklejka liściasta foliowana 21x1500x3000 F/F		szt		22,0295	268,78	5920,99		
21S13/12 F/F LOGO		Sklejka liściasta foliowana 21x1500x3000 F/F logo		szt		0	0,00	0,00		
21S13/12 M/M colorless MR		Sklejka liściasta suchotrwała 21x1500x3000 M/M Transparentna Riga Outline		szt		0	0,00	0,00		
21S13/22 M/M colorless MR		Sklejka liściasta suchotrwała 21x1525x2440 M/M Transparentna		szt		21,9859	279,10	6136,31		
21S13/29 F/F		Sklejka liściasta foliowana 21x1250x3050 F/F		szt		0	0,00	0,00		
21S13/75 F/F grey		Sklejka liściasta foliowana 21x2150x4000 F/F szara		szt		0	0,00	0,00		
21S13/75 F/F grey/d.br.		Sklejka liściasta foliowana 21x2150x4000 F/F szara/ciemny brąz		szt		0	0,00	0,00		
21S14/03 F/W		Sklejka liściasta antypoślizgowa 21x1220x2440 F/W		szt		0	0,00	0,00		
21S14/05 F/W		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		szt		373,9958	250,30	93610,99		
21S14/05 F/W black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W czarna		szt		0	0,00	0,00		
21S14/05 F/W EUK		Sklejka antypoślizgowa eukaliptus 21x1250x2500 F/W		szt		0	0,00	0,00		
21S14/05 F/W F		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		szt		0	0,00	0,00		
21S14/05 F/W grey		Sklejka liściasta antypoślizgowa szara 21x1250x2500 F/W		szt		0,9136	322,58	294,70		
21S14/05 F/W H+ grey/white		Sklejka liściasta antypoślizgowa Heksa plus 21x1250x2500 F/W szara/biała		szt		0	0,00	0,00		
21S14/05 F/W Logo		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W logo		szt		0	0,00	0,00		
21S14/05 F/W RHOMB d.br./white		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W RHOMB d.br./white		szt		0	0,00	0,00		
21S14/05 F/W TPO		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W COMPOSITE TPO szara		szt		0	0,00	0,00		
21S14/05 F/W white/grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W biała/szara		szt		0	0,00	0,00		
21S14/05 F/WH+		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus		szt		40	261,49	10459,56		
21S14/05 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus czarna		szt		20,9981	261,86	5498,57		
21S14/05 F/WH+ grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara		szt		0	0,00	0,00		
21S14/05 F/WH+ grey/d.br.		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara/ciemny brąz		szt		0	0,00	0,00		
21S14/05 F/WH+ yell.		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus żółta		szt		0	0,00	0,00		
21S14/05 M/WH+ grey		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus szara/biała		szt		0	0,00	0,00		
21S14/07 F/W		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W		szt		0	0,00	0,00		
21S14/07 F/W 220		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W 220 g/m2		szt		0	0,00	0,00		
21S14/07 F/WT Rhomb		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W romb		szt		0	0,00	0,00		
21S14/09 F/W		Sklejka liściasta antypoślizgowa 21x1525x2500 F/W		szt		19,0052	260,17	4944,54		
21S14/104 F/W		Sklejka liściasta antypoślizgowa 21x1850x3660 F/W		szt		0	0,00	0,00		
21S14/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W		szt		0	0,00	0,00		
21S14/11 F/W grey		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W szara		szt		0	0,00	0,00		
21S14/11 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W heksa plus czarna FSC Mix Credit SGSCH-COC-009690		szt		0	0,00	0,00		
21S14/12 F/W		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W		szt		4	547,87	2191,49		
21S14/12 F/W RHOMB grey/white		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W Rhomb szara/biała		szt		0	0,00	0,00		
21S14/12 F/WH+		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W heksa plus		szt		0	0,00	0,00		
21S14/12 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W Heksa Plus czarna		szt		0	0,00	0,00		
21S14/142 F/W		Sklejka liściasta antypoślizgowa 21x2104x3511 F/W		szt		0	0,00	0,00		
21S14/28 F/W		Sklejka liściasta antypoślizgowa 21x1525x3000 F/W		szt		0	0,00	0,00		
21S14/57 F/W		Sklejka liściasta antypoślizgowa 21x2150x3340 F/W		szt		0	0,00	0,00		
21S14/62 F/W		Sklejka liściasta antypoślizgowa ciemny brąz 21x2150x3050 F/W		szt		11,0016	542,82	5971,86		
21S14/62 F/WH+ black		Sklejka liściasta antypoślizgowa Heksa plus czarna 21x2150x3050 F/W H+ black FSC Mix Credit SGSCH-COC-009690		szt		65,9863	747,14	49300,75		
21S14/62 F/WH+ grey		Sklejka liściasta antypoślizgowa 21x2150x3050 F/W heksa plus szara		szt		0	0,00	0,00		
21S14/75 F/W		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W		szt		0	0,00	0,00		
21S14/xcut 250x2550		sklejka liściasta WD, antypoślizgowa 21x2104x3511		szt		0	0,00	0,00		
21S15/03 F/W H+ black		Sklejka liściasta antypoślizgowa czarna 21x1220x2440 F/W Heksa plus		szt		17,9886	266,41	4792,40		
21S15/05 F/W		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W		szt		7,6913	188,16	1447,20		
21S15/05 F/W black		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W black		szt		0	0,00	0,00		
21S15/05 F/WH+		Sklejka liściasta antypoślizgowa 21x1250x2500 F/W heksa plus		szt		0	0,00	0,00		
21S15/07 F/W		Sklejka liściasta antypoślizgowa 21x1500x2500 F/W		szt		77,0031	230,06	17715,54		
21S15/09 F/W		Sklejka liściasta antypoślizgowa 21x1525x2500 F/W		szt		2,9976	245,22	735,07		
21S15/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W		szt		0	0,00	0,00		
21S15/11 F/WH+ black		Sklejka liściasta antypoślizgowa 21x1525x3050 F/W heksa plus black		szt		0	0,00	0,00		
21S15/12 F/W		Sklejka liściasta antypoślizgowa 21x1500x3000 F/W		szt		0	0,00	0,00		
21S15/12 F/WH+		Sklejka liściasta antypoślizgowa Heksa plus 21x1500x3000		szt		0	0,00	0,00		
21S15/27 F/W		Sklejka liściasta antypoślizgowa 21x2150x3850 F/W		szt		0	0,00	0,00		
21S15/28 F/W		Sklejka liściasta antypoślizgowa 21x1525x3000 F/W		szt		0	0,00	0,00		
21S15/56 F/W		Sklejka liściasta foliowana 21x1525x2750 F/W		szt		0	0,00	0,00		
21S15/62 F/W		Sklejka liściasta foliowana 21x2150x3050 F/W		szt		0	0,00	0,00		
21S15/62 F/WH+ black		Sklejka liściasta antypoślizgowa Heksa plus czarna 21x2150x3050 F/WH+ black		szt		4,0012	422,79	1691,70		
21S15/75 F/W		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W		szt		0	0,00	0,00		
21S15/75 F/WH+		Sklejka liściasta antypoślizgowa 21x2150x4000 F/W heksa plus		szt		0	0,00	0,00		
21S15/98 F/W		Sklejka liściasta antypoślizgowa 21x1250x3340 F/W		szt		0	0,00	0,00		
21S16/11 F/W		Sklejka liściasta antypoślizgowa 21x1525x3050 W/W		szt		0	0,00	0,00		
21S16/62 W/W		Sklejka liściasta antypoślizgowa 21x2150x3050 W/W		szt		0	0,00	0,00		
21S16/75 W/W		Sklejka liściasta antypoślizgowa 21x2150x4000 W/W		szt		0	0,00	0,00		
21S18/02		Sklejka liściasta suchotrwała 21x1525x1525 CP/C		szt		0	0,00	0,00		
21S18/05 E		Sklejka liściasta wodoodporna 21x1250x2500 CP/C		szt		46,9886	228,86	10753,71		
21S18/06 E		Sklejka liściasta wodoodporna 21x2500x1250 CP/C		szt		0	0,00	0,00		
21S18/11 E		Sklejka liściasta wodoodporna 21x1525x3050 CP/C		szt		0	0,00	0,00		
21S18/12 E		Sklejka liściasta wodoodporna 21x1500x3000 CP/C		szt		0	0,00	0,00		
21S20/05 F/BB grey		Sklejka liściasta foliowana 21x1250x2500 F/BB szara		szt		0	0,00	0,00		
21S21/27 F/WGE		Sklejka liściasta foliowana 21x2150x3850 F/WG		szt		0	0,00	0,00		
21S21/57 F/WGE		Sklejka liściasta foliowana 21x2150x3340 F/WG		szt		0	0,00	0,00		
21S21/75 F/WGE		Sklejka liściasta foliowana 21x2150x4000 F/WG		szt		0	0,00	0,00		
21S22/02		Sklejka liściasta suchotrwała 21x1525x1525 BB/C		szt		0	0,00	0,00		
21S22/05 E		Sklejka liściasta wodoodporna 21x1250x2500 BB/C		szt		0	0,00	0,00		
21S22/05 RP		Sklejka radiata pine BB/CC 21x1250x2500		szt		0	0,00	0,00		
21S22/06 E		Sklejka liściasta wodoodporna 21x2500x1250 BB/C		szt		0	0,00	0,00		
21S22/12 E		Sklejka liściasta wodoodporna 21x1500x3000 BB/C		szt		0	0,00	0,00		
22S04/05 E		Sklejka liściasta wodoodporna 22x1250x2500 BB/BB		szt		0	0,00	0,00		
22S06/05 E		Sklejka liściasta wodoodporna 22x1250x2500 BB/WG		szt		0	0,00	0,00		
22S11/03 PQ		Sklejka liściasta foliowana 22x1220x2440		szt		0	0,00	0,00		
22S13/03 M/M trans		Sklejka liściasta suchotrwała 22x1220x2440 M/M Transparentna MR		szt		0	0,00	0,00		
22S13/03 M/M trans LOGO		Sklejka liściasta 22x1220x2440 M/M Transparentna LOGO MR		szt		0	0,00	0,00		
22S13/12 Mel/Mel c.less		Sklejka liściasta suchotrwała 22x1500x3000 M/M Transparentna		szt		0	0,00	0,00		
22S31/05		Płyta OSB3 22x1250x2500		szt		0	0,00	0,00		
24S02/02		Sklejka liściasta suchotrwała 24x1525x1525 B/BB		szt		0	0,00	0,00		
24S02/05 E		Sklejka liściasta wodoodporna 24x1250x2500 B/BB		szt		0	0,00	0,00		
24S04/03 E		Sklejka liściasta wodoodporna 24x1220x2440 BB/BB		szt		0	0,00	0,00		
24S04/04 E		Sklejka liściasta wodoodporna 24x2440x1220 BB/BB		szt		0	0,00	0,00		
24S04/05 E		Sklejka liściasta wodoodporna 24x1250x2500 BB/BB		szt		13,9997	301,18	4216,42		
24S04/05 MR		Sklejka liściasta suchotrwała 24x1250x2500 BB/BB		szt		0	0,00	0,00		
24S04/06 E		Sklejka liściasta wodoodporna 24x2500x1250 BB/BB		szt		0	0,00	0,00		
24S04/11 E		Sklejka liściasta wodoodporna 24x1525x3050 BB/BB		szt		0	0,00	0,00		
24S04/12 E		Sklejka liściasta wodoodporna 24x1500x3000 BB/BB		szt		0	0,00	0,00		
24S04/12 MR		Sklejka liściasta suchotrwała 24x1500x3000 BB/BB		szt		0	0,00	0,00		
24S04/39 E		Sklejka liściasta wodoodporna 24x1220x2500 BB/BB		szt		0	0,00	0,00		
24S05/02		Sklejka liściasta suchotrwała 24x1525x1525 BB/CP		szt		0	0,00	0,00		
24S05/05 E		Sklejka liściasta wodoodporna 24x1250x2500 BB/CP		szt		0	0,00	0,00		
24S05/06 E		Sklejka liściasta wodoodporna 24x2500x1250 BB/CP		szt		0	0,00	0,00		
24S05/06 IGL		sklejka iglasta, gr. 24x2500x1250		szt		0	0,00	0,00		
24S05/12 E		Sklejka liściasta wodoodporna 24x1500x3000 BB/CP		szt		0	0,00	0,00		
24S06/03 E		Sklejka liściasta wodoodporna 24x1220x2440 BB/WG		szt		36,98	299,59	11079,01		
24S06/04 E		Sklejka liściasta wodoodporna 24x2440x1220 BB/WG		szt		274,9179	294,64	81002,42		
24S06/05 E		Sklejka liściasta wodoodporna 24x1250x2500 BB/WG		szt		0	0,00	0,00		
24S06/06 E		Sklejka liściasta wodoodporna 24x2500x1250 BB/WG		szt		40	244,56	9782,23		
24S06/11 E		Sklejka liściasta wodoodporna 24x1525x3050 BB/WG		szt		0	0,00	0,00		
24S06/12 E		Sklejka liściasta wodoodporna 24x1500x3000 BB/WG		szt		0	0,00	0,00		
24S06/56 E		Sklejka liściasta wodoodporna 24x1525x2750 BB/WG		szt		0	0,00	0,00		
24S07/02		Sklejka liściasta suchotrwała 24x1525x1525 CP/CP		szt		0	0,00	0,00		
24S07/03 E		Sklejka liściasta wodoodporna 24x1220x2440 CP/CP		szt		0	0,00	0,00		
24S07/05 E		Sklejka liściasta wodoodporna 24x1250x2500 CP/CP		szt		0	0,00	0,00		
24S07/06 E		Sklejka liściasta wodoodporna 24x2500x1250 CP/CP		szt		0	0,00	0,00		
24S07/12 E		Sklejka liściasta wodoodporna 24x1500x3000 CP/CP		szt		0	0,00	0,00		
24S09/03 E		Sklejka liściasta wodoodporna 24x1220x2440 WG/WG		szt		74,9967	289,08	21680,01		
24S09/04 E		Sklejka liściasta wodoodporna 24x2440x1220 WG/WG		szt		0	0,00	0,00		
24S09/05 E		Sklejka liściasta wodoodporna 24x1250x2500 WG/WG		szt		159,9997	278,07	44490,57		
24S09/06 E		Sklejka liściasta wodoodporna 24x2500x1250 WG/WG		szt		0	0,00	0,00		
24S09/11 E		Sklejka liściasta wodoodporna 24x1525x3050 WG/WG		szt		4,514	276,25	1246,99		
24S09/12 E		Sklejka liściasta wodoodporna 24x1500x3000 WG/WG		szt		0	0,00	0,00		
24S09/12 MR		Sklejka liściasta 24x1500x3000 WG/WG		szt		0	0,00	0,00		
24S10/02		Sklejka liściasta suchotrwała 24x1525x1525 C/C		szt		0	0,00	0,00		
24S10/05 E		Sklejka liściasta wodoodporna 24x1250x2500 C/C		szt		0	0,00	0,00		
24S10/05 E S2S		Sklejka liściasta wodoodporna 24x1250x2500 C/C S2S		szt		59,9999	221,68	13300,56		
24S10/06 E		Sklejka liściasta wodoodporna 24x2500x1250 C/C		szt		0	0,00	0,00		
24S11/03 E		Sklejka liściasta wodoodporna 24x1220x2440		szt		0	0,00	0,00		
24S11/03 E S2S		Sklejka liściasta wodoodporna 24x1220x2440 S2S		szt		0	0,00	0,00		
24S11/03 PQ/PQ		Sklejka liściasta suchotrwała 24x1220x2440		szt		0	0,00	0,00		
24S11/05 E		Sklejka liściasta wodoodporna 24x1250x2500		szt		0	0,00	0,00		
24S11/07 E PQ		Sklejka liściasta wodoodporna 24x1500x2500		szt		0	0,00	0,00		
24S11/07 PQ F		Sklejka liściasta wodoodporna 24x1500x2500		szt		0	0,00	0,00		
24S11/11 E		Sklejka liściasta wodoodporna 24x1525x3050		szt		0	0,00	0,00		
24S11/11 PQ		Sklejka liściasta wodoodporna 24x1525x3050		szt		4,9986	76,10	380,40		
24S11/12 PQ F		Sklejka liściasta foliowana 24x1500x3000		szt		0	0,00	0,00		
24S11/12 PQ/PQ		Sklejka liściasta foliowana 24x1500x3000		szt		0	0,00	0,00		
24S11/26 E PQ		Sklejka liściasta wodoodporna 24x2150x1250		szt		0	0,00	0,00		
24S11/26 PQ		Sklejka liściasta wodoodporna 24x2150x1250		szt		12	81,99	983,87		
24S11/69 PQ		Sklejka liściasta wodoodporna 24x2150x1525 PQ		szt		0	0,00	0,00		
24S12/03 F/F black		Sklejka liściasta foliowana 24x1220x2440 F/F black		szt		0	0,00	0,00		
24S12/03 F/F white		Sklejka liściasta foliowana 24x1220x2440 F/F white		szt		0	0,00	0,00		
24S12/05 F/F		Sklejka liściasta foliowana 24x1250x2500 F/F		szt		0	0,00	0,00		
24S12/05 F/F CH		Sklejka topolowa foliowana 24x1250x2500 F/F		szt		0	0,00	0,00		
24S12/12 F/F		Sklejka liściasta foliowana 24x1500x3000 F/F		szt		0	0,00	0,00		
24S12/12 F/F EUK		Sklejka foliowana eukaliptus 24x1500x3000 F/F		szt		0	0,00	0,00		
24S14/03 F/W		Sklejka liściasta antypoślizgowa 24x1220x2440 F/W		szt		0	0,00	0,00		
24S14/03 F/W black		Sklejka liściasta antypoślizgowa 24x1220x2440 F/W black		szt		0	0,00	0,00		
24S14/03 F/W H+		Sklejka liściasta antypoślizgowa 24x1220x2440 F/W Heksa plus		szt		0	0,00	0,00		
24S14/05 F/W		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W		szt		347,9987	285,60	99389,47		
24S14/05 F/W F		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W		szt		0	0,00	0,00		
24S14/05 F/W light brown		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W jasny brąz		szt		0	0,00	0,00		
24S14/05 F/W logo LF		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W logo LF		szt		0	0,00	0,00		
24S14/05 F/WH+		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W heksa plus		szt		0	0,00	0,00		
24S14/07 F/W		Sklejka liściasta antypoślizgowa 24x1500x2500 F/W		szt		0	0,00	0,00		
24S14/09 F/W		Sklejka liściasta antypoślizgowa 24x1525x2500 F/W		szt		12	356,65	4279,81		
24S14/109 F/W		Sklejka liściasta antypoślizgowa 24x1850x3050mm F/W		szt		7,0004	623,10	4361,99		
24S14/11 F/W		Sklejka liściasta antypoślizgowa 24x1525x3050 F/W		szt		6,9963	439,57	3075,37		
24S14/12 F/W		Sklejka liściasta antypoślizgowa 24x1500x3000 F/W		szt		17	414,59	7047,99		
24S14/12 F/WH+		Sklejka liściasta antypoślizgowa 24x1500x3000 Heksa Plus		szt		0	0,00	0,00		
24S14/17 F/WH+		Sklejka liściasta antypoślizgowa 24x1550x2500 F/W heksa plus		szt		0	0,00	0,00		
24S14/21 F/WH+		Sklejka liściasta antypoślizgowa 24x1200x2500 F/W Heksa plus		szt		0	0,00	0,00		
24S14/39 F/W		Sklejka liściasta antypoślizgowa 24x1220x2500 F/W		szt		0	0,00	0,00		
24S14/62 F/W		Sklejka liściasta antypoślizgowa 24x2150x3050 F/W		szt		0	0,00	0,00		
24S14/75 F/W		Sklejka liściasta antypoślizgowa 24x2150x4000 F/W		szt		0	0,00	0,00		
24S15/03 F/W		Sklejka liściasta antypoślizgowa 24x1220x2440 F/W		szt		4,9829	239,33	1192,57		
24S15/05 F/W		Sklejka liściasta antypoślizgowa 24x1250x2500 F/W		szt		156,7329	223,08	34963,29		
24S15/05 F/WH+		Sklejka liściasta antypoślizgowa 24x1250x2500 Heksa Plus		szt		0	0,00	0,00		
24S15/07 F/W		Sklejka liściasta antypoślizgowa 24x1500x2500 F/W		szt		48,1216	244,11	11747,10		
24S15/09 F/W		Sklejka liściasta antypoślizgowa 24x1525x2500 F/W		szt		79,0691	287,49	22731,38		
24S15/09 F/W SRT		Sklejka liściasta antypoślizgowa 24x1525x2500 F/W		szt		16	111,84	1789,51		
24S15/109 F/W		Sklejka liściasta antypoślizgowa 24x1850x3050 F/W		szt		0	0,00	0,00		
24S15/11 F/W		Sklejka liściasta antypoślizgowa 24x1525x3050 F/W		szt		9,0029	354,74	3193,71		
24S15/11 F/W SRT		Sklejka liściasta antypoślizgowa 24x1525x3050 F/W		szt		4,9986	212,10	1060,20		
24S15/11 W/M white		Sklejka liściasta antypoślizgowa 24x1525x3050 W/M white		szt		0	0,00	0,00		
24S15/12 F/W		Sklejka liściasta antypoślizgowa 24x1500x3000 F/W		szt		0	0,00	0,00		
24S15/120 F/W		Sklejka liściasta antypoślizgowa 24x1850x3340 F/W		szt		0	0,00	0,00		
24S15/60 F/W		Sklejka liściasta antypoślizgowa 24x1250x2750 F/W		szt		0	0,00	0,00		
24S15/62 F/W		Sklejka liściasta antypoślizgowa 24x2150x3050 F/W		szt		4,0031	500,13	2002,06		
24S15/90 F/W		Sklejka liściasta antypoślizgowa 24x1525x3340 F/W		szt		0	0,00	0,00		
24S18/03 E		Sklejka liściasta wodoodporna 24x1220x2440 CP/C		szt		0	0,00	0,00		
24S18/05 E		Sklejka liściasta wodoodporna 24x1250x2500 CP/C		szt		0	0,00	0,00		
24S18/06 E		Sklejka liściasta wodoodporna 24x2500x1250 CP/C		szt		0	0,00	0,00		
24S18/06 I E		Sklejka iglasta wodoodporna 24x2500x1250 CP/C		szt		0	0,00	0,00		
24S18/11 E		Sklejka liściasta wodoodporna 24x1525x3050 CP/C		szt		0	0,00	0,00		
24S18/12 E		Sklejka liściasta wodoodporna 24x1500x3000 CP/C		szt		0	0,00	0,00		
24S22/05 E		Sklejka liściasta wodoodporna 24x1250x2500 BB/C		szt		0	0,00	0,00		
24S22/06 E		Sklejka liściasta wodoodporna 24x2500x1250 BB/C		szt		0	0,00	0,00		
24S22/12 E		Sklejka liściasta wodoodporna 24x1500x3000 BB/C		szt		0	0,00	0,00		
25S09/11 E		Sklejka liściasta wodoodporna 25x1525x3050 WG/WG		szt		0	0,00	0,00		
25S31/05		Płyta OSB3 25x1250x2500		szt		0	0,00	0,00		
27S03/06 E		Sklejka liściasta wodoodporna 27x2500x1250 S/BB		szt		0	0,00	0,00		
27S03/11 E		Sklejka liściasta wodoodporna 27x1525x3050 S/BB		szt		0	0,00	0,00		
27S03/12 E		Sklejka liściasta wodoodporna 27x1500x3000 S/BB		szt		0	0,00	0,00		
27S04/05 E		Sklejka liściasta wodoodporna 27x1250x2500 BB/BB		szt		0	0,00	0,00		
27S04/06 E		Sklejka liściasta wodoodporna 27x2500x1250 BB/BB		szt		21,9366	348,57	7646,38		
27S04/11 E		Sklejka liściasta wodoodporna 27x1525x3050 BB/BB		szt		6,9992	510,79	3575,13		
27S04/12 E		Sklejka liściasta wodoodporna 27x1500x3000 BB/BB		szt		0	0,00	0,00		
27S05/05 E		Sklejka liściasta wodoodporna 27x1250x2500 BB/CP		szt		0	0,00	0,00		
27S05/06 E		Sklejka liściasta wodoodporna 27x2500x1250 BB/CP		szt		0	0,00	0,00		
27S05/12 E		Sklejka liściasta wodoodporna 27x1500x3000 BB/CP		szt		0	0,00	0,00		
27S06/05 E		Sklejka liściasta wodoodporna 27x1250x2500 BB/WG		szt		106,9984	294,21	31479,64		
27S06/06 E		Sklejka liściasta wodoodporna 27x2500x1250 BB/WG		szt		0	0,00	0,00		
27S06/11 E		Sklejka liściasta wodoodporna 27x1525x3050 BB/WG		szt		0,9908	428,69	424,73		
27S06/12 E		Sklejka liściasta wodoodporna 27x1500x3000 BB/WG		szt		0	0,00	0,00		
27S06/62 E		Sklejka liściasta wodoodporna 27x2150x3050 BB/WG		szt		0	0,00	0,00		
27S07/05 E		Sklejka liściasta wodoodporna 27x1250x2500 CP/CP		szt		0	0,00	0,00		
27S07/06 E		Sklejka liściasta wodoodporna 27x2500x1250 CP/CP		szt		0	0,00	0,00		
27S09/03		Sklejka liściasta suchotrwała 27x1220x2440 WG/WG		szt		17,9785	329,28	5919,88		
27S09/03 E		Sklejka liściasta wodoodporna 27x1220x2440 WG/WG		szt		0	0,00	0,00		
27S09/05 E		Sklejka liściasta wodoodporna 27x1250x2500 WG/WG		szt		0	0,00	0,00		
27S09/06 E		Sklejka liściasta wodoodporna 27x2500x1250 WG/WG		szt		0	0,00	0,00		
27S09/11 E		Sklejka liściasta wodoodporna 27x1525x3050 WG/WG		szt		0	0,00	0,00		
27S09/12 E		Sklejka liściasta wodoodporna 27x1500x3000 WG/WG		szt		0	0,00	0,00		
27S09/29 E		Sklejka liściasta wodoodporna 27x1250x3050 WG/WG		szt		0	0,00	0,00		
27S10/05 E		Sklejka liściasta wodoodporna 27x1250x2500 C/C S2S		szt		0	0,00	0,00		
27S11/03 E		Sklejka liściasta wodoodporna 27x1220x2440		szt		26,0035	161,60	4202,22		
27S11/03 E PQ		Sklejka liściasta wodoodporna 27x1220x2440		szt		0	0,00	0,00		
27S11/05 E		Sklejka liściasta wodoodporna 27x1250x2500		szt		0	0,00	0,00		
27S11/05 PQ		Sklejka liściasta wodoodporna 27x1250x2500		szt		0	0,00	0,00		
27S11/05 PQF		Sklejka liściasta foliowana 27x1250x2500		szt		0	0,00	0,00		
27S11/07 E		Sklejka liściasta wodoodporna 27x1500x2500		szt		0	0,00	0,00		
27S11/07 PQ		Sklejka liściasta wodooporna 27x1500x2500		szt		0	0,00	0,00		
27S11/07 PQ F		Sklejka liściasta foliowana 27x1500x2500		szt		4,9975	210,90	1053,96		
27S11/07 PQ/PQ		Sklejka liściasta foliowana 27x1500x2500		szt		0	0,00	0,00		
27S11/09 PQ/PQ		Sklejka liściasta wodoodporna 27x1525x2500		szt		0	0,00	0,00		
